	tokenized_text	second_pool
3078	En las personas que desarrollan ludopatía , el juego ocasional puede llevar las a el juego habitual y , posteriormente , agravar se la patología cuando la persona debe enfrentar situaciones con mucho estrés .	expl:pv
3079	Instituciones En la intimidad de la ciudad , el término casinero / a es una manera muy usado para referir se a las personas habitué de los casinos .	expl:pv
3080	Y añadió que en diciembre de el año pasado se creó una ordenanza para controlar los horarios de todos los comercios , incluyendo los Casinos , destinado particularmente a los días 25 de diciembre y 1 de enero .	expl:pv
3081	Hoy la secretaría social se reduce a una boca de expendio y las patologías son una expresión de cosas que nos faltan , dijo .	expl:pv
3082	Asimismo , los agentes de la Benemérita se incautaron de parte de el dinero que estafaron y de un talonario de cheques , similar a el que utilizaron para pagar a el ganadero zamorano , según señalaron las mismas fuentes .	expl:pv
3083	Un reciente estudio realizado por Liise-Anne Pirofski del Albert Einstein College de Nueva York ha descubierto que hay un gen que multiplica por 20 el riesgo de contraer la enfermedad en pacientes seropositivos .	expl:pv
3084	Si se diagnostica a tiempo el VIH no es habitual adquirir meningitis .	expl:pv
3085	Por eso , no es habitual que un paciente a el que se le diagnostica VIH a tiempo tenga peligro de adquirir la enfermedad .	expl:pv
3086	Los expertos han advertido que este hongo se transmite por el aire y es muy común .	expl:pv
3087	En el caso de España , se han atendido dos casos este año , ambos por meningitis asociada a un diagnóstico muy tardío de la infección por VIH en el Hospital Gregorio Marañón .	expl:pv
3088	y como además es plano se acomoda mejor con las plantillas !	expl:pass
3089	Jug Face ( Chad Crawford Kinkle ) Decía Chad Crawford Kinkle que su película estaba destinada a convertir se en una historia de culto .	expl:pv
3090	Una apuesta que podría sonar arriesgada , teniendo en cuenta que este director se sumerge por primera vez en el mundo de el largometraje , pero lo cierto es que uno acaba con buenas sensaciones tras ver Jug Face .	expl:pv
3091	El bajo presupuesto que se nota en la película no es óbice en ningún momento para que ésta nos impresione desde el primer minuto .	expl:pv
3092	Se nota que Kinkle es un admirador de el género terror ante todo , pues su escenario contempla un contexto de el que suelen salir buenas películas : Una comunidad rural estadounidense que adora algún tipo de deidad extraña , recordándo nos a Los chicos de el maíz o El bosque .	expl:pv
3093	No se recrea en la sangre o en el horror vísceral ( Aunque también tendremos nuestra dosis gratuita de esto ) Sino que es la atmósfera opresiva , el terror psicólogico , el que trata de jugar con nuestro miedo .	expl:pv
3094	El reino de lo mío , aunque sea escaso , es suficiente para instalar un trono y , desde su asiento , creer , engañosamente , que se ha ganado en estatura .	expl:pv
3095	El Espíritu nos mueve a pobreza ; a nosotros nos toca dejar que su don se convierta en grito , en manos abiertas ante El , disponibles y acogedoras de su amor .	expl:pv
3096	En la vida de Jesús pobre se nos desvela la corriente inagotable de el amor de Dios ; de ahí el consejo de santa Teresa de poner en El los ojos y de ?	expl:pv
3097	señorear todos los bienes de el mundo otra vez , a quien no se le da nada de ellos ?	expl:pv
3098	Los anawim son los que han interiorizado la pobreza , son los humildes de la tierra , que reconocen sus límites y se abandonan en El con total confianza .	expl:pv
3099	La pobreza nos permite decir le a Dios un sí alegre y confiado que pone en marcha , sin que lo sepamos , la generosidad de Dios , que nunca se queda corto y que devuelve el ciento por uno apenas le hemos empezado a dar lo que tenemos .	expl:pv
3100	La pobreza evangélica hace brotar vidas abiertas a los pobres , vidas gratuitas , que hacen sentir se a los otros libres y no deudores .	expl:pass
3101	A santa Teresa le aterra confesar se pobre y huir de los pobres que tiene cerca y de la pobreza real .	expl:pv
3102	¿ Por qué se ha ajado la flor ?	expl:pv
3103	Porque yo la aplasté contra mi corazón ; por eso , se ha ajado .	expl:pv
3104	Y el río , ¿ por qué se ha secado ?	expl:pv
3105	Esta vez , la decisión no es tan simple , Gnome 3.2 es más maduro y podemos ver el potencial de este nuevo escritorio y utilizar lo para poner en práctica algo parecido y se comporte mejor que cualquier cosa basada en Gnome 2 .	expl:pv
3106	a mi entender tienen suerte de que aún tengan patrocinadores y gente que haga donaciones que se pierdan en la nada .	expl:pv
3107	Eso sin contar que LMDE se ve afectado precisamente por el tiempo que dedican a esas ideas descabelladas .	expl:pv
3108	Mi esperanza es que el equipo de Debian si lo tiene claro y no ha titubeado en dar el salto , lo cual influye directamente en LMDE si no se les ocurre alguna otra idea .	expl:pv
3109	Lo primero , estás emitiendo un criterio en base a una opinión personal y hasta ahí , te respeto eso .	expl:pv
3110	No se sabe si usarán Gnome-Fallback para el caso de Gnome 3 , o Mate para el caso de Gnome 2 y hasta que no salga todo esto bien a la luz , nunca lo sabremos .	expl:pv
3111	Si el equipo de LM logra crear un interfaz tan sencilla y usable como Gnome2 , verás como la migración hacia esta distribución se realizará en masa .	expl:pv
3112	Ya hablaron una vez de un fork para Gnome 2 , ahora salen con esta noticia misteriosa de que están trabajando con Mate , eso se llama reinventar la rueda , Gnome fallback hace lo mismo que Gnome 2 y ya está portado a Gtk3 , pero bueno , es tu opinión y es tan respetable como la mia .	expl:pv
3113	Por el momento creo que los usuarios que tienen incovenientes con los recien nacidos proyectos Gnome Shell y Unity , tienen muchas opciones y mejores que la distro mentolada para seguir usando Gnome 2 por lo menos por un años más ejemplo Debian estable como una roca o Ubuntu 10.04 LTS , etc No creo que sea un desacierto mantener se por el momento con GNOME 2 , mucho menos después de ver todos los problemas que esta teniendo Ubuntu con su Unity o las quejas de los usuarios para con GNOME Shell .	expl:pv
3114	Y sobre lo que dices no estoy de acuerdo , ahora mismo Unity se me puso lento y estoy utilizando Gnome Fallback como entorno y sin problemas .	expl:pv
3115	No tendrían que olvidar se que , supuestamente , Mint es la 2da .	expl:pv
3116	Tomando esto en cuenta , creo que seria un esfuerzo en vano aferrar se a mantener un framework tan precario , si lo comparamos con Qt 4 , seria poner le mas sal a la herida ( para muestra , comparemos la cantidad de controles-widgets de GTK2 y Qt4 ) .	expl:pv
3117	Me pregunto a mi mismo Quien necesita un shell para volver se mas productivo ?	expl:pv
3118	Ya esto es otra cosa bien distinta , no digo ni que si , ni que no , hay que esperar , recuerda que todos somos inocentes hasta que se demuestre lo contrario .	expl:pv
3119	Lo único que sé es que muchos usuarios han llegado desde Ubuntu desde que aparecieron GNOME 3 y Unit , y que en Mint están empeñados en alejar se cada vez más de Ubuntu .	expl:pv
3120	- Decir que la distribución es rolling release cuando no lo es - Trabajar en Gnome2 o Mate para hacer un Shell cuando existe Gnome Fallback sobre el cual pueden trabajar .	expl:pv
3121	No se por que le molesta mi punto de vista , el hecho de que yo utilice una distribución no quiere decir que vire la cara ante lo que considero errores o desaciertos .	expl:pv
3122	Gnome Fallback   Evolución de Gnome 2 Mis palabras están basadas en lo que leí en el blog de Linux Mint donde NO se hace mencion a Gnome Fallback , solo a Gnome 2 y MATE ; como usted si sabe inglés o puede utilizar un Traductor puede leer lo perfectamente .	expl:pv
3123	Para mi el punto de la discordia es Gnome 2 + MATE , todo lo demás ( Gnome3 / Gnome Shell ) se veía venir sin tener una bola de cristal .	expl:pv
3124	Despreciar a MATE me parece una falta de respeto para un proyecto que apenas empieza y no se sabe qué puede dar .	expl:pv
3125	Me hace gracia que la gente ( en ALT1040 , el enlace que puse arriba ) hable de dispersión y de ruido porque hay alternativas .	expl:pv
3126	Si se trata de eso , cuantas más opciones mejor , esa mentalidad de que todos los pcs de el mundo deberían correr sólo una distro ( ¿ un anillo para gobernar los a todos ? )	expl:pv
3127	Es como si se pidiera que sólo existiera un sólo tipo de pcs , de cámaras , de televisores , absurdo .	expl:pv
3128	Unity , GNOME Shell 3 , Gnome 2 + MATE , incluso Fallback para el que lo quiera , cuantas más opciones mejor y que cada uno use la que quiera y / o le vaya bien a su pc.	expl:pv
3129	En mis palabras nunca ha existido faltas de respeto ni desprecio para el proyecto MATE , incluso me entrevisté con el dueño de el proyecto para divulgar lo como algo positivo y que pudiera materializar se , pero siempre pensé en Gnome 2 portado a GTK 3 , es decir , creí que el proyecto sería : Gnome 2 + GTK 3   MATE Al fin coincidimos .	expl:pv
3130	Unity 2D nace porque otros PC no pueden correr Unity 3D , Gnome Fallback fue la corrección para Gnome 3 que ahora seguramente se sustituirá con Gnome Shell sin aceleración · 3D Al final voy a hacer lo que tú , virtualizar , ya te contaré .	expl:pv
3131	Y los usuarios de Mint se lo agradecemos .	expl:pv
3132	Cuando descubrí LM9F no se me ocurrió que fuera una iniciativa aislada .	expl:pv
3133	Esta vez , la decisión no es tan simple , Gnome 3.2 es más maduro y podemos ver el potencial de este nuevo escritorio y utilizar lo para poner en práctica algo parecido y se comporte mejor que cualquier cosa basada en Gnome 2 ?	expl:pv
3134	Además , muchas veces se necesita casi estar haciendo cursos y googleando , para hacer cosas tan simples como instalar , por ejemplo , en el caso de nosotros los novatos , programas con formatos extraños para el común de la gente .	expl:pv
3135	Te recrimina aparente irrespeto , y , sólo hay que mirar lo que dice en una de sus respuestas : Claro que sigo pensando igual , me gusta Unity , es legítimo e innovador , y como digo en el artículo , usar el dinero de los contribuyentes en algo que no tiene futuro ( MATE ) y que se están empeñando que lo tenga , es malgastar tiempo y esfuerzo , además de el dinero .	expl:pv
3136	Para mi el punto de la discordia es Gnome 2 + MATE , todo lo demás ( Gnome3 / Gnome Shell ) se veía venir sin tener una bola de cristal .	expl:pv
3137	Espero quede aclarado , Google no es medidor para esto ni mucho menos Saludos Me gustaría abonar un poquito en esta discu-reflexión , con puntos bien concretos : 1 ) No hay forma de saber realmente cual es la distribución más utilizada , salvo que un sitio realmente serio haga una encuesta mundial ( lo digo porque se mencionó a distrowatch en los comentarios ) .	expl:pv
3138	4 ) A mis propios vicios me remito , ya que soy usuario de Fedora , pero he probado las Ubuntu desde la 10.04 ; las tres últimas OpenSuse ; las dos últimas Mint ; entre otras , y allí quedaron los CD's apilados en el rincón de las que nunca voy a usar .	expl:pv
3139	El caudal se Llamazares nos pertenece ya a todas y a todos .	expl:pv
3140	La izquierda que está abierta tiene que ir se a los lugares abiertos .	expl:pass
3141	Porque al lado de buena parte de lo mejor de la militancia de izquierda de este país , están los dirigentes que se abrazan con constructores tan turbios como las más turbia de las oscuridades .	expl:pv
3142	; al lado de los militantes que usan su escaso tiempo libre para impedir que echen a trabajadores fuera de sus casas , están los dirigentes imputados por formar parte de el grupo principal de los banqueros sinvergüenzas de Bankia , al lado de la gente que sigue haciendo política incluso en los estadios , están los dirigentes que no comparten gradas con los seguidores de los equipos de Madrid sino que se abrazan en el Palco de honor ( ¿ qué honor ? )	expl:pv
